id,created_at,text - utf-8,simplified
1526807573139034112,2022-05-18 06:11:06+00:00,b'Naka pitong plate na yung ibang block hehe sanaol',Naka pitong plate na yung ibang block hehe sanaol
1526807571700428800,2022-05-18 06:11:06+00:00,b'@gablheureux Tanungin mo kasi',Tanungin mo kasi
1526807566587572225,2022-05-18 06:11:05+00:00,b'nangangamoy balik 2nd year amp',nangangamoy balik 2nd year amp
1526807541505675264,2022-05-18 06:10:59+00:00,b'Need another pair of shoes yata pampabawas stress \xf0\x9f\xa5\xb9',Need another pair of shoes yata pampabawas stress
1526807540344172544,2022-05-18 06:10:58+00:00,b'@MCXIMVS Yup',Yup
1526807536120528896,2022-05-18 06:10:57+00:00,b'same same same..... SAME LAGEEEE',same same same SAME LAGEEEE
1526807531560964096,2022-05-18 06:10:56+00:00,b'Di ko alam. Parang hindi https://t.co/FAjkc4xM8l',Di ko alam Parang hindi
1526807530801725441,2022-05-18 06:10:56+00:00,"b'kahit anong libang gawin ko sa sarili ko, andito pa rin yung lungkot.'",kahit anong libang gawin ko sa sarili ko andito pa rin yung lungkot
1526807499457716231,2022-05-18 06:10:49+00:00,b'Game wala na ako magawa\n#altermanila\n#bagetsjakolvideo https://t.co/tFDoR0pYS9',Game wala na ako magawa altermanila bagetsjakolvideo
1526807488443473921,2022-05-18 06:10:46+00:00,b'@fruitsaladyumz Punyeta akala ko si Theo talaga.',Punyeta akala ko si Theo talaga
1526807475067899905,2022-05-18 06:10:43+00:00,"b'Ma tara na dadalhin na kita sa Ikea, pero dadaan tayo dito pls HAHAHA https://t.co/SPJghvAUjk'",Ma tara na dadalhin na kita sa Ikea pero dadaan tayo dito pls HAHAHA
1526807462170374147,2022-05-18 06:10:40+00:00,b'I\xe2\x80\x99m so fucking broke! \xf0\x9f\x98\xad\xf0\x9f\x92\x94',I m so fucking broke
1526807457158180864,2022-05-18 06:10:39+00:00,b'stress reliever ko talaga ang mag ukay \xf0\x9f\x98\x8c https://t.co/67eOwu3qiI',stress reliever ko talaga ang mag ukay
1526807442868166656,2022-05-18 06:10:35+00:00,b'@chopilooo @organia_rosheen Happy Birthday Jopet\xf0\x9f\x91\x8f',rosheen Happy Birthday Jopet
1526807407619280896,2022-05-18 06:10:27+00:00,"b""Guys! Okay lang po ako. Didn't take offense naman. Aminado naman tayo and it's always better to set expectations to a minimum (at least for me). \xf0\x9f\x98\x81 Still thank you for all the messages. Everything is appreciated. \xf0\x9f\xa4\x97 enjoy the rest of your day! \xf0\x9f\x98\x8a\xf0\x9f\x92\xaa https://t.co/PyozIsr6h0""",Guys Okay lang po ako Didn t take offense naman Aminado naman tayo and it s always better to set expectations to a minimum at least for me Still thank you for all the messages Everything is appreciated enjoy the rest of your day
1526807395095130124,2022-05-18 06:10:24+00:00,b'North Korea feels \xf0\x9f\x98\x85\xe2\x9c\x8c\xf0\x9f\x8f\xbc\xf0\x9f\x91\x8a\xf0\x9f\x8f\xbc\xf0\x9f\x91\x8e\xf0\x9f\x8f\xbc\xf0\x9f\x97\x91 https://t.co/LyLV2zrzVr',North Korea feels
1526807391962296320,2022-05-18 06:10:23+00:00,"b'@YourBreadofLife @luminary_opus @theage Reading comprehension. I never said she took it from the funding of her office. What I said is that the NYC trip is not cheap. Guilty much, bruh?'",opus Reading comprehension I never said she took it from the funding of her office What I said is that the NYC trip is not cheap Guilty much bruh
1526807374886887424,2022-05-18 06:10:19+00:00,b'diko na alam gagawin sa bohai joke gusto ko takasana pagiging pipino q',diko na alam gagawin sa bohai joke gusto ko takasana pagiging pipino q
1526807364753448960,2022-05-18 06:10:17+00:00,b'@AinoxG___ Ada met ngiwat mu ket agsau ka latta ..choss Hahaha \xf0\x9f\x98\x98',Ada met ngiwat mu ket agsau ka latta choss Hahaha
1526807320314777600,2022-05-18 06:10:06+00:00,b'@_xzandra_ @ityaboijalen AHAHAHHAHAHA anuna',xzandra AHAHAHHAHAHA anuna
1526807313822015488,2022-05-18 06:10:04+00:00,b'urat amputa hilig kasi mangialam',urat amputa hilig kasi mangialam
1526807308092993536,2022-05-18 06:10:03+00:00,"b'@KarasunoFight10 Nagigising nga ko ng tanghali kasi mej mainit na, tapos tong ulan sasabihin bigla ""matulog ka na uli bebi"" hahaha'",Nagigising nga ko ng tanghali kasi mej mainit na tapos tong ulan sasabihin bigla matulog ka na uli bebi hahaha
1526807289541570560,2022-05-18 06:09:59+00:00,b'Kailangan ko ng legit na para saod sa puregold.',Kailangan ko ng legit na para saod sa puregold
1526807285837705216,2022-05-18 06:09:58+00:00,b'hindi ko sure \xf0\x9f\xa5\xba https://t.co/P6zWTkLBoF',hindi ko sure
1526807282956111873,2022-05-18 06:09:57+00:00,b'sana lang tuloy tuloy lang \xf0\x9f\x98\x85',sana lang tuloy tuloy lang
1526807269232390144,2022-05-18 06:09:54+00:00,b'Fuck bawal na mag picture pag graduation????? Pag yung anak grumaduate melinda Barlis?? https://t.co/C6s7crUmkO',Fuck bawal na mag picture pag graduation Pag yung anak grumaduate melinda Barlis
1526807266132774913,2022-05-18 06:09:53+00:00,b'Ang ganda ganda ni Mala \xf0\x9f\x92\x97 https://t.co/VF3wEh6EVB',Ang ganda ganda ni Mala
1526807250504847360,2022-05-18 06:09:49+00:00,b'Pahiramin nyo naman ng crown Scepter ang ebebs ko gaiszxcc',Pahiramin nyo naman ng crown Scepter ang ebebs ko gaiszxcc
1526807249016209408,2022-05-18 06:09:49+00:00,b'She Hulk... lawyer xa lageeee',She Hulk lawyer xa lageeee
1526807236692955137,2022-05-18 06:09:46+00:00,"b'Last day, gusto ko na humiga buong araw. \xf0\x9f\xa4\xb7\xf0\x9f\xa5\xb2'",Last day gusto ko na humiga buong araw
1526807223678435330,2022-05-18 06:09:43+00:00,b'Lf: ka barter',Lf ka barter
1526807219622162432,2022-05-18 06:09:42+00:00,b'@JassieDegracia Asa hehe',Asa hehe
1526807214555402240,2022-05-18 06:09:41+00:00,b'@czai_ hi czi \xf0\x9f\x99\x83',hi czi
1526807209451339776,2022-05-18 06:09:40+00:00,b'Gastos maging faney ng koreano HAHAHAHA https://t.co/Afe2n35V9k',Gastos maging faney ng koreano HAHAHAHA
1526807204359131136,2022-05-18 06:09:38+00:00,b'@lunarroldver Ni push gud kog non air hahaha laban lang man',Ni push gud kog non air hahaha laban lang man
1526807184696549382,2022-05-18 06:09:34+00:00,b'Shit happens',Shit happens
1526807180262854657,2022-05-18 06:09:33+00:00,b'tanginang quiz yan masakit pa sa break up',tanginang quiz yan masakit pa sa break up
1526807178996244494,2022-05-18 06:09:32+00:00,b'\xf0\x9f\xa7\x98\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\xa7\x98\xf0\x9f\x8f\xbb @ Fitness Nation - Cebu https://t.co/KbZTAwlGnG',Fitness Nation Cebu
1526807170175893504,2022-05-18 06:09:30+00:00,b'@ItsJustJune77 HAHAHAHAHAHAHAHAHAHAHAHA! Napili kahit maasim. \xf0\x9f\xa4\xa3',HAHAHAHAHAHAHAHAHAHAHAHA Napili kahit maasim
1526807165133942784,2022-05-18 06:09:29+00:00,b'ASAN BA YUNG KIDLAT!? HALIKA DITO SUNTUKAN TAYO LINTIKA!',ASAN BA YUNG KIDLAT HALIKA DITO SUNTUKAN TAYO LINTIKA
1526807152219652097,2022-05-18 06:09:26+00:00,b'naniniwala naman ako beh \xf0\x9f\xa4\xad https://t.co/l0R0k3Z3yv',naniniwala naman ako beh
1526807139595210753,2022-05-18 06:09:23+00:00,b'@Harchiiiiiiiiii Ahh now i know\xe2\x80\xa6',Ahh now i know
1526807110444793857,2022-05-18 06:09:16+00:00,b'Uyyy. Sino nasa school bukas \xf0\x9f\xa5\xba pasabuy HUHUHUHUH https://t.co/0sPth5fGII',Uyyy Sino nasa school bukas pasabuy HUHUHUHUH
1526807110062776321,2022-05-18 06:09:16+00:00,b'Nakakasura naman si moontoon ay',Nakakasura naman si moontoon ay
1526807100755546112,2022-05-18 06:09:14+00:00,b'@organia_rosheen Better than everything.',rosheen Better than everything
1526807099694407680,2022-05-18 06:09:13+00:00,b'Uulan ba o uulan? Para alam ko kung magsosopas ako chuday. Chenkz!',Uulan ba o uulan Para alam ko kung magsosopas ako chuday Chenkz
1526807093163937794,2022-05-18 06:09:12+00:00,b'Lord please heal my brother \xf0\x9f\x98\xad\nNakakaawa na magulang namin ii',Lord please heal my brother Nakakaawa na magulang namin ii
1526807091209555968,2022-05-18 06:09:11+00:00,b'Garne ang mga masasarap e garneng tagulan',Garne ang mga masasarap e garneng tagulan
1526807079133933570,2022-05-18 06:09:09+00:00,b'@deanessic_ Salamaaat .',Salamaaat
1526807069378375682,2022-05-18 06:09:06+00:00,b'Pogi talaga \xf0\x9f\x98\x8d https://t.co/DXEulMUnXu',Pogi talaga
1526807041557561345,2022-05-18 06:09:00+00:00,b'- still wanna be dead',still wanna be dead
1526807038541844481,2022-05-18 06:08:59+00:00,b'Sino nagsabing pwede umulan sksjsks wag na kasi \xf0\x9f\x98\xad',Sino nagsabing pwede umulan sksjsks wag na kasi
1526806986804764672,2022-05-18 06:08:47+00:00,b'\xe2\x80\x9cPlease be feel my love for you\xe2\x80\x9d \xf0\x9f\xa5\xba\xf0\x9f\x98\xad - Linaria Biparita \n\nI Only Knew Love (Live at the Fes Festival of World Sacred Music) ~ @SamiYusuf \nhttps://t.co/QeyQW4x8oU',Please be feel my love for you Linaria Biparita I Only Knew Love Live at the Fes Festival of World Sacred Music
1526806984598896640,2022-05-18 06:08:46+00:00,"b'@meralco @valenzuelacity \n\nBakit po nagblackout dito sa may Lourdes, Fatima Avae? \n\nDi kami makawork. Pakicheck po \xf0\x9f\x98\xad'",Bakit po nagblackout dito sa may Lourdes Fatima Avae Di kami makawork Pakicheck po
1526806984057827329,2022-05-18 06:08:46+00:00,"b'LENI KA NA LANG, LENI KA NA LANG. Wala ng hihigit pa sa\xe2\x80\x99yo! \xf0\x9f\x92\x96\xf0\x9f\x8e\xb6\n\nReminiscing the ever-so-hopeful campaign season! \xf0\x9f\xa5\xb9'",LENI KA NA LANG LENI KA NA LANG Wala ng hihigit pa sa yo Reminiscing the ever so hopeful campaign season
1526806983390572545,2022-05-18 06:08:46+00:00,b'@timivanmarquis1 pano hahaha jusko',pano hahaha jusko
1526806975450734592,2022-05-18 06:08:44+00:00,b'Stalk kapa sa tiktok ko ah kuys',Stalk kapa sa tiktok ko ah kuys
1526806966223314945,2022-05-18 06:08:42+00:00,b'walay secreto bayot \xf0\x9f\x98\x82 https://t.co/EfEjKQS8iQ',walay secreto bayot
1526806931570311168,2022-05-18 06:08:33+00:00,b'Tagal mag6PM. Yawa bells',Tagal mag6PM Yawa bells
1526806923726663680,2022-05-18 06:08:31+00:00,"b'Lord, ubani mi kanunay \xf0\x9f\xa5\xba\xf0\x9f\xa4\x8e'",Lord ubani mi kanunay
1526806922644570115,2022-05-18 06:08:31+00:00,b'Omg \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb https://t.co/Nl4QGVY3zl',Omg
1526806900477571073,2022-05-18 06:08:26+00:00,b'Sta lucia gaming HAHAHA sa car',Sta lucia gaming HAHAHA sa car
1526806887001227264,2022-05-18 06:08:23+00:00,b'iz tis seasonal anxiety??? \xf0\x9f\x98\xb6',iz tis seasonal anxiety
1526806875823808512,2022-05-18 06:08:20+00:00,b'i am always grateful for how Revidad Family treated me as part of the family \xf0\x9f\xa5\xb9',i am always grateful for how Revidad Family treated me as part of the family
1526806871059083264,2022-05-18 06:08:19+00:00,b'isa isa lang ta... maapud lage ang tanan.. NEXT! hahahaha',isa isa lang ta maapud lage ang tanan NEXT hahahaha
1526806862946938881,2022-05-18 06:08:17+00:00,b'Shutta naka-on pala cam ko habang nasa meeting. JayKe and Over October lang nakikita nila. \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/ikaTFYmH1S',Shutta naka on pala cam ko habang nasa meeting JayKe and Over October lang nakikita nila
1526806860518395904,2022-05-18 06:08:16+00:00,"b'""Cole ikaw ng bahala kay bugoy ha"".... Masakit bilang ina na mahiwalay sa anak niya pero para maging safe kailangang maghiwa-hiwalay... Hindi ko lubos maisip na hahantong kami sa ganitong sitwasyon.. Ama, patnubayan mo nawa kami\xf0\x9f\x99\x8f\xf0\x9f\x98\xa2'",Cole ikaw ng bahala kay bugoy ha Masakit bilang ina na mahiwalay sa anak niya pero para maging safe kailangang maghiwa hiwalay Hindi ko lubos maisip na hahantong kami sa ganitong sitwasyon Ama patnubayan mo nawa kami
1526806859499286528,2022-05-18 06:08:16+00:00,"b'Mamaya na nuod more than blue, dahil tambak aq gawain hekhek \xf0\x9f\x99\x82'",Mamaya na nuod more than blue dahil tambak aq gawain hekhek
1526806850959646720,2022-05-18 06:08:14+00:00,b'@Rey_andeng @leycatips uli naaaaaa',andeng uli naaaaaa
1526806820781641730,2022-05-18 06:08:07+00:00,b'@mistertanga sana magkaroon',sana magkaroon
1526806819628535808,2022-05-18 06:08:07+00:00,b'@valproictwink66 HAHAHA arat',HAHAHA arat
1526806817363222528,2022-05-18 06:08:06+00:00,b'LIZ/SUICO elementary medj k ra\nJUNA mao ning mga duol sakong bugan\nJUNALIZA? NIKKEI KAAYO GIATAY PLITH POR PABOR HAHAHHAHAHAHAHHA',LIZ SUICO elementary medj k ra JUNA mao ning mga duol sakong bugan JUNALIZA NIKKEI KAAYO GIATAY PLITH POR PABOR HAHAHHAHAHAHAHHA
1526806810312597504,2022-05-18 06:08:04+00:00,b'ka cute hahaha',ka cute hahaha
1526806808991760384,2022-05-18 06:08:04+00:00,b'@Azteeg14 Send tite nga kung mabait talaga. HAHAHAHAHAHAHAHAHAHA!',Send tite nga kung mabait talaga HAHAHAHAHAHAHAHAHAHA
1526806801072521216,2022-05-18 06:08:02+00:00,b'laging ganto panahon pag nahapon',laging ganto panahon pag nahapon
1526806797293522944,2022-05-18 06:08:01+00:00,b'@lunarroldver Hahahaha peste paspas gud compare sa naay bayad nakaya rag 3 hours',Hahahaha peste paspas gud compare sa naay bayad nakaya rag 3 hours
1526806796546953219,2022-05-18 06:08:01+00:00,b'People who have done you wrong will always think your post are about them \xf0\x9f\xa5\xb4\xf0\x9f\xa4\xaa maigo ilag pag inggit pikit',People who have done you wrong will always think your post are about them maigo ilag pag inggit pikit
1526806792847491072,2022-05-18 06:08:00+00:00,b'Yaw q na talga',Yaw q na talga
1526806792017424384,2022-05-18 06:08:00+00:00,b'SOOO CUTE \xf0\x9f\xa5\xba https://t.co/FZObrHJgSB',SOOO CUTE
1526806791639617536,2022-05-18 06:08:00+00:00,b'@pinoy_wanderer Parang\xe2\x80\xa6',wanderer Parang
1526806778544934912,2022-05-18 06:07:57+00:00,b'Invite me naman sa LAAG please\xe2\x80\xa6',Invite me naman sa LAAG please
1526806774208434179,2022-05-18 06:07:56+00:00,b'At binunutan na naman po tayo ng ngipin \xf0\x9f\xa5\xba',At binunutan na naman po tayo ng ngipin
1526806772522323968,2022-05-18 06:07:55+00:00,b'@krxstinady WAHAHAHAHAHA \xf0\x9f\x98\x88',WAHAHAHAHAHA
1526806771968315392,2022-05-18 06:07:55+00:00,"b'Home of misinformation and disinformation, I guess? https://t.co/INy8h1lRjr'",Home of misinformation and disinformation I guess
1526806759544745986,2022-05-18 06:07:52+00:00,b'@alt_solicitor Depende kung bagay tingnan hahahaah',solicitor Depende kung bagay tingnan hahahaah
1526806750921359360,2022-05-18 06:07:50+00:00,b'@zeeskie2 Lezzgow!',Lezzgow
1526806742436581376,2022-05-18 06:07:48+00:00,b'@kulaspero28 Non-emergency din ako a few weeks ago pero the same afternoon natawagan din ako for consult.',Non emergency din ako a few weeks ago pero the same afternoon natawagan din ako for consult
1526806740146483200,2022-05-18 06:07:48+00:00,b'@aesthetictheaa Dapat walang klase para makapunta HAHAHAHAH',Dapat walang klase para makapunta HAHAHAHAH
1526806710068752384,2022-05-18 06:07:41+00:00,b'@JhayCruz69 Ingatttt',Ingatttt
1526806703593132032,2022-05-18 06:07:39+00:00,b'Medyo malabo na mata ko nun nagoptical ako sa clinic pero kapag nagccp malinaw naman ano ga yon\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x98\x82',Medyo malabo na mata ko nun nagoptical ako sa clinic pero kapag nagccp malinaw naman ano ga yon
1526806676585992193,2022-05-18 06:07:33+00:00,b'Laina mo chula sa boang oy murag janitor fish \xf0\x9f\x98\x82',Laina mo chula sa boang oy murag janitor fish
1526806655954202624,2022-05-18 06:07:28+00:00,b'Wala pa sa kalahati yung nasagutan ko kingina https://t.co/s0hcALWzXU',Wala pa sa kalahati yung nasagutan ko kingina
1526806636001579009,2022-05-18 06:07:23+00:00,b'Confused \xf0\x9f\xab\xa3\xf0\x9f\x98\xb5\xe2\x80\x8d\xf0\x9f\x92\xab\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb',Confused
1526806620545888256,2022-05-18 06:07:19+00:00,b'@__BryanNotBrian Totoo din naman pero kelangan nating kalmahan. Naniniwala ako sa Karma \xf0\x9f\x98\x8c',BryanNotBrian Totoo din naman pero kelangan nating kalmahan Naniniwala ako sa Karma
1526806609317355521,2022-05-18 06:07:17+00:00,b'Murag ready nako mag commitment ug relationship karun! \xf0\x9f\x98\x8a',Murag ready nako mag commitment ug relationship karun
1526806600685862912,2022-05-18 06:07:14+00:00,"b'@pokwang27 Congrats mamang pokie, sana marami ka pa pong matulungan, we love you po. \xf0\x9f\x98\x98'",Congrats mamang pokie sana marami ka pa pong matulungan we love you po
1526806592913833985,2022-05-18 06:07:13+00:00,b'@jasooonium See u sa end of the month \xf0\x9f\xa4\xa9',See u sa end of the month
1526806560076353536,2022-05-18 06:07:05+00:00,b'Just posted a photo @ Leo Posadas BEAUTY https://t.co/28PhrsCxdk',Just posted a photo Leo Posadas BEAUTY
1526806556989304832,2022-05-18 06:07:04+00:00,b'@DreenOh Binigay mo Lahat!',Binigay mo Lahat
1526806555810988033,2022-05-18 06:07:04+00:00,b'Sinong mainit ulo kasi hindi nakakain nang maayos? \n\n\xf0\x9f\x96\x90',Sinong mainit ulo kasi hindi nakakain nang maayos
1526806538785935360,2022-05-18 06:07:00+00:00,b'\xf0\x9f\x93\x8dRob Ermita ATM',Rob Ermita ATM
1526806534503641088,2022-05-18 06:06:59+00:00,"b'mahalaga, ayon kausap sya \xf0\x9f\x98\x8d'",mahalaga ayon kausap sya
1526806526266339328,2022-05-18 06:06:57+00:00,"b'I love the duality, Manang Melinda! \xf0\x9f\xa4\xad https://t.co/bCYJ7ZQGhO'",I love the duality Manang Melinda
1526806517407547393,2022-05-18 06:06:55+00:00,b'@mrkjosph_ Eh ikaw nakalaya ka na ba? Hahaha',Eh ikaw nakalaya ka na ba Hahaha
1526806516204212224,2022-05-18 06:06:54+00:00,b'volunteering today!!!! \xf0\x9f\xa7\xa1 https://t.co/IAsurslIZ0',volunteering today
1526806482582667264,2022-05-18 06:06:46+00:00,"b'DENIAL. In Psychology, they say you go through six stages of grief. The first stage is DENIAL. The pink and their apologists in mainstream media are still stuck deeply in stage one, unable to accept their defeat in the May 2022 presidential elections, wallowing in narcissism. \xf0\x9f\x98\x8e https://t.co/5HclYQlazT'",DENIAL In Psychology they say you go through six stages of grief The first stage is DENIAL The pink and their apologists in mainstream media are still stuck deeply in stage one unable to accept their defeat in the May 2022 presidential elections wallowing in narcissism
1526806461976051712,2022-05-18 06:06:41+00:00,b'May magreply sana na bbm ako ta lintean https://t.co/ntCyQe7mJW',May magreply sana na bbm ako ta lintean
1526806454971158529,2022-05-18 06:06:40+00:00,b'Stay Shady. \xf0\x9f\x95\xb6\xef\xb8\x8f https://t.co/CYfphEtZYD',Stay Shady
1526806447777980416,2022-05-18 06:06:38+00:00,"b'kahit mukang aasa nanaman, hamuna ng umasa :)'",kahit mukang aasa nanaman hamuna ng umasa
1526806445299228672,2022-05-18 06:06:37+00:00,b'S O F I A \xf0\x9f\x92\x95\xf0\x9f\x92\x95\n.\n.\nMakeup \xf0\x9f\x92\x84: @apple_faraon \nHair : @rudolfdavalos \n.\n.\n@sofiayulo #hairbyrud #hairstylist #freelancehair #freelancehairstylist #wedding #sisterofthegroom #bridesmaid @ Makati https://t.co/8poxAp5LDh',S O F I A Makeup faraon Hair hairbyrud hairstylist freelancehair freelancehairstylist wedding sisterofthegroom bridesmaid Makati
1526806412826927106,2022-05-18 06:06:30+00:00,b'@GrahamJ18821678 @GBNEWS I agree',I agree
1526806401024028672,2022-05-18 06:06:27+00:00,b'Hello Wednesday \xf0\x9f\x92\x9b\xf0\x9f\xa4\x8e\xe2\x9c\xa8\xef\xb8\x8f https://t.co/rraXecXhhv',Hello Wednesday
1526806393637830658,2022-05-18 06:06:25+00:00,b'@frnchsmy Nageenjoy akong gamitin eh. Ikaw palang ang masikip sakanila. Soon pag may bagong nadiscover',Nageenjoy akong gamitin eh Ikaw palang ang masikip sakanila Soon pag may bagong nadiscover
1526806392639696896,2022-05-18 06:06:25+00:00,"b'Worse is, proud pajud kaayoo mag lie ug mag display sa ilang hypocrisy labaw nanang mental health advocate kunu pero wala man lang nag sorry sa pag lubag sa mental health sa uban. Kung sorry man, just for a show lang. Hoy puyooo!!!!\xf0\x9f\x98\x82'",Worse is proud pajud kaayoo mag lie ug mag display sa ilang hypocrisy labaw nanang mental health advocate kunu pero wala man lang nag sorry sa pag lubag sa mental health sa uban Kung sorry man just for a show lang Hoy puyooo
1526806391310016512,2022-05-18 06:06:25+00:00,b'bwakang inang shit 7 na pinasa kong title lahat yon Reconstruct.',bwakang inang shit 7 na pinasa kong title lahat yon Reconstruct
1526806388885757953,2022-05-18 06:06:24+00:00,b'Miss u n luv u. https://t.co/x9lIN8JHB1',Miss u n luv u
1526806384712380417,2022-05-18 06:06:23+00:00,"b'""Sa una lang masaya"" proven and tested \xf0\x9f\x98\x81'",Sa una lang masaya proven and tested
1526806384397848576,2022-05-18 06:06:23+00:00,b'@kakiep83  oh nanay mo na may sabi Hahaha https://t.co/bkVFf8tFRO',oh nanay mo na may sabi Hahaha
1526806383231832064,2022-05-18 06:06:23+00:00,b'Ang payat ko kapag hindi sakin suot suot ko \xf0\x9f\xa4\xa3 https://t.co/LMTWXwu3vP',Ang payat ko kapag hindi sakin suot suot ko
1526806382522925056,2022-05-18 06:06:22+00:00,b'My @JacksonUltima \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9b\xb8\n#JacksonUltima #FigureSkating https://t.co/nHIbLT9Y48',My JacksonUltima FigureSkating
1526806377762414592,2022-05-18 06:06:21+00:00,b'feeling kilig \xf0\x9f\xa5\xb0',feeling kilig
1526806301707481089,2022-05-18 06:06:03+00:00,b'@jasooonium Dapat dito ka ulit sa amin para every meal is a decent meal',Dapat dito ka ulit sa amin para every meal is a decent meal
1526806299920302082,2022-05-18 06:06:03+00:00,b'@felixfeliciss31 Praning ka talaga gaga \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',Praning ka talaga gaga
1526806281230553088,2022-05-18 06:05:58+00:00,"b'ang hirap mag pigil ng luha dito sa trabho, Sobrang miss na miss ko na lola ko \xf0\x9f\x98\xad'",ang hirap mag pigil ng luha dito sa trabho Sobrang miss na miss ko na lola ko
1526806274876182530,2022-05-18 06:05:57+00:00,b'@ViesaMorales ako followback po',ako followback po
1526806264075849728,2022-05-18 06:05:54+00:00,b'wala na tinamad na q kumilos. BRRRR',wala na tinamad na q kumilos BRRRR
1526806258132480000,2022-05-18 06:05:53+00:00,b'@sabbcasm GUSTO KO NA NGA E O KAHIT SUMAGOT MAN LANG. \xf0\x9f\x98\xad',GUSTO KO NA NGA E O KAHIT SUMAGOT MAN LANG
1526806254529974272,2022-05-18 06:05:52+00:00,"b""katugon kaykooooo what if mudayon kog absent :'&gt;""",katugon kaykooooo what if mudayon kog absent gt
1526806249173573632,2022-05-18 06:05:51+00:00,b'@Gooner_Dad6 Nutters the whole lot of them!!',Dad6 Nutters the whole lot of them
1526806245499207681,2022-05-18 06:05:50+00:00,b'Hahahhaha the former \xf0\x9f\xa4\xa3 https://t.co/WGUjuoSEL4',Hahahhaha the former
1526806241510846464,2022-05-18 06:05:49+00:00,b'@danemckevin @ikatlonghiraya Hoy oo nga lapit na birthdayni acclaaaa! \xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x92\x96',Hoy oo nga lapit na birthdayni acclaaaa
1526806237882757122,2022-05-18 06:05:48+00:00,b'Pangiti-ngiti kahit natotoxic na sa O.R. @JessPoiki https://t.co/6oTVOF6CEE',Pangiti ngiti kahit natotoxic na sa O R
1526806226352214016,2022-05-18 06:05:45+00:00,"b'Yes po, luluhuran po \xf0\x9f\xa5\xba https://t.co/JuX6JIwmug'",Yes po luluhuran po
1526806221172645890,2022-05-18 06:05:44+00:00,"b'Season 10 was the first season I watched, and I instantly fell in love with @aquariaofficial. \xe2\x9d\xa4\xef\xb8\x8f Also, I cried when @miz_cracker was eliminated. \xf0\x9f\x98\x85 https://t.co/lVko660i8U'",Season 10 was the first season I watched and I instantly fell in love with Also I cried when cracker was eliminated
1526806220124090370,2022-05-18 06:05:44+00:00,"b""people getting tired of waiting and that's a fact ://""",people getting tired of waiting and that s a fact
1526806218060156928,2022-05-18 06:05:43+00:00,b'Bakit feel ko nagiging close sila sa akin because Alam nila na Alam ko Kung anong Alam nila... Hahahaha',Bakit feel ko nagiging close sila sa akin because Alam nila na Alam ko Kung anong Alam nila Hahahaha
1526806208090234881,2022-05-18 06:05:41+00:00,b'@deeefiln Mutake ka this year? kaya yan.. nakaya mn gani nko working while reviewing.. kaya na nmu ikembot mo lng yan..\xf0\x9f\xa4\xa3',Mutake ka this year kaya yan nakaya mn gani nko working while reviewing kaya na nmu ikembot mo lng yan
1526806205104287744,2022-05-18 06:05:40+00:00,b'- kumu comeback\n- napalitan ko yung accessory ko sa septum',kumu comeback napalitan ko yung accessory ko sa septum
1526806176859824128,2022-05-18 06:05:33+00:00,b'@hryuuii Haha.',Haha
1526806143468613634,2022-05-18 06:05:25+00:00,b'@urlovetherapist Oo',Oo
1526806126800551936,2022-05-18 06:05:21+00:00,"b""#JCandRona'sWedding\n#bridesmaid @ Aqua Gems Resort, Antipolo https://t.co/kzT5Vtpm4B""",JCandRona sWedding bridesmaid Aqua Gems Resort Antipolo
1526806125219545088,2022-05-18 06:05:21+00:00,"b'Degree is just a piece of paper, education is seen in 203B Tax Evasion.\n\nWell-mannered is better that well-educated, especially if they are guilty with graft and corruption. https://t.co/S68KDLloAk'",Degree is just a piece of paper education is seen in 203B Tax Evasion Well mannered is better that well educated especially if they are guilty with graft and corruption
1526806111784865792,2022-05-18 06:05:18+00:00,b'Grabe ka prepared ani nila woy \xf0\x9f\xa5\xb8',Grabe ka prepared ani nila woy
1526806109763571712,2022-05-18 06:05:17+00:00,b'Sino po gusto ng Ticket?\n\nIUBILAEUM TICKET nga lang \xf0\x9f\x98\x82\xf0\x9f\x8e\xab\xf0\x9f\x8e\xab',Sino po gusto ng Ticket IUBILAEUM TICKET nga lang
1526806101638819840,2022-05-18 06:05:15+00:00,"b""@roviccccccc HAHAHAHAHA KISS KO SIYA KAPAG 'DI NA SOBRANG TAAS NG KULAY NIYA""",HAHAHAHAHA KISS KO SIYA KAPAG DI NA SOBRANG TAAS NG KULAY NIYA
1526806087596318721,2022-05-18 06:05:12+00:00,b'@JoelOsteen Amen...',Amen
1526806072064978945,2022-05-18 06:05:08+00:00,"b""I'm at Kenny Rogers NLEX https://t.co/tOqw9vW16U""",I m at Kenny Rogers NLEX
